#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A962CC
#Date Time: 2020-01-30 19:07:46.865

Time (s),Current (A)
-0.0271,0.301292541380287
-0.0270875,0.301292541380287
-0.027075,0.3046638925320071
-0.0270625,0.3080352436837272
-0.02705,0.3114065948354473
-0.0270375,0.3147779459871674
-0.027025,0.3114065948354473
-0.0270125,0.3147779459871674
-0.027,0.3215206482906076
-0.0269875,0.3248919994423277
-0.026975,0.3282633505940478
-0.0269625,0.335006052897488
-0.02695,0.335006052897488
-0.0269375,0.3316347017457679
-0.026925,0.3282633505940478
-0.0269125,0.3248919994423277
-0.0269,0.3181492971388875
-0.0268875,0.3046638925320071
-0.026875,0.2945498390768468
-0.0268625,0.2844357856216865
-0.02685,0.2675790298630861
-0.0268375,0.2507222741044856
-0.026825,0.2338655183458851
-0.0268125,0.2203801137390047
-0.0268,0.2102660602838444
-0.0267875,0.2035233579804042
-0.026775,0.196780655676964
-0.0267625,0.1900379533735239
-0.02675,0.1866666022218038
-0.0267375,0.1765525487666434
-0.026725,0.1664384953114832
-0.0267125,0.159695793008043
-0.0267,0.159695793008043
-0.0266875,0.1529530907046028
-0.026675,0.1495817395528827
-0.0266625,0.1529530907046028
-0.02665,0.1563244418563229
-0.0266375,0.1529530907046028
-0.026625,0.1563244418563229
-0.0266125,0.1495817395528827
-0.0266,0.1495817395528827
-0.0265875,0.1495817395528827
-0.026575,0.1529530907046028
-0.0265625,0.1529530907046028
-0.02655,0.1563244418563229
-0.0265375,0.1563244418563229
-0.026525,0.159695793008043
-0.0265125,0.1630671441597631
-0.0265,0.159695793008043
-0.0264875,0.1630671441597631
-0.026475,0.1630671441597631
-0.0264625,0.1630671441597631
-0.02645,0.1630671441597631
-0.0264375,0.159695793008043
-0.026425,0.1630671441597631
-0.0264125,0.1630671441597631
-0.0264,0.1630671441597631
-0.0263875,0.159695793008043
-0.026375,0.159695793008043
-0.0263625,0.159695793008043
-0.02635,0.1563244418563229
-0.0263375,0.1529530907046028
-0.026325,0.1563244418563229
-0.0263125,0.1563244418563229
-0.0263,0.1529530907046028
-0.0262875,0.1563244418563229
-0.026275,0.1529530907046028
-0.0262625,0.1529530907046028
-0.02625,0.1529530907046028
-0.0262375,0.1529530907046028
-0.026225,0.1529530907046028
-0.0262125,0.1495817395528827
-0.0262,0.1529530907046028
-0.0261875,0.1529530907046028
-0.026175,0.1529530907046028
-0.0261625,0.1563244418563229
-0.02615,0.1529530907046028
-0.0261375,0.1529530907046028
-0.026125,0.1495817395528827
-0.0261125,0.1495817395528827
-0.0261,0.1462103884011626
-0.0260875,0.1462103884011626
-0.026075,0.1462103884011626
-0.0260625,0.1428390372494425
-0.02605,0.1394676860977224
-0.0260375,0.1394676860977224
-0.026025,0.1394676860977224
-0.0260125,0.1394676860977224
-0.026,0.1394676860977224
-0.0259875,0.1428390372494425
-0.025975,0.1360963349460023
-0.0259625,0.1360963349460023
-0.02595,0.1394676860977224
-0.0259375,0.1360963349460023
-0.025925,0.1360963349460023
-0.0259125,0.1394676860977224
-0.0259,0.1360963349460023
-0.0258875,0.1360963349460023
-0.025875,0.1360963349460023
-0.0258625,0.1327249837942822
-0.02585,0.1327249837942822
-0.0258375,0.1293536326425621
-0.025825,0.1293536326425621
-0.0258125,0.1226109303391219
-0.0258,0.1226109303391219
-0.0257875,0.1226109303391219
-0.025775,0.1226109303391219
-0.0257625,0.1192395791874018
-0.02575,0.1226109303391219
-0.0257375,0.1192395791874018
-0.025725,0.1192395791874018
-0.0257125,0.1124968768839616
-0.0257,0.1124968768839616
-0.0256875,0.1057541745805215
-0.025675,0.1057541745805215
-0.0256625,0.1023828234288014
-0.02565,0.09901147227708126
-0.0256375,0.09901147227708126
-0.025625,0.09564012112536117
-0.0256125,0.09564012112536117
-0.0256,0.09226876997364107
-0.0255875,0.08889741882192098
-0.025575,0.09226876997364107
-0.0255625,0.08889741882192098
-0.02555,0.08552606767020088
-0.0255375,0.08552606767020088
-0.025525,0.08552606767020088
-0.0255125,0.08215471651848079
-0.0255,0.07878336536676069
-0.0254875,0.0754120142150406
-0.025475,0.0754120142150406
-0.0254625,0.0686693119116004
-0.02545,0.06529796075988031
-0.0254375,0.06529796075988031
-0.025425,0.06529796075988031
-0.0254125,0.06529796075988031
-0.0254,0.06529796075988031
-0.0253875,0.06529796075988031
-0.025375,0.06192660960816021
-0.0253625,0.06192660960816021
-0.02535,0.05855525845644012
-0.0253375,0.05518390730472002
-0.025325,0.05181255615299993
-0.0253125,0.05181255615299993
-0.0253,0.04844120500127983
-0.0252875,0.04844120500127983
-0.025275,0.04506985384955974
-0.0252625,0.04506985384955974
-0.02525,0.04506985384955974
-0.0252375,0.04169850269783964
-0.025225,0.03832715154611954
-0.0252125,0.03495580039439945
-0.0252,0.03495580039439945
-0.0251875,0.03158444924267936
-0.025175,0.03158444924267936
-0.0251625,0.02821309809095926
-0.02515,0.02484174693923916
-0.0251375,0.02147039578751907
-0.025125,0.01135634233235878
-0.0251125,0.00461364002891859
-0.0251,-0.002129062274521601
-0.0250875,-0.005500413426241696
-0.025075,-0.008871764577961792
-0.0250625,-0.01561446688140198
-0.02505,-0.01898581803312208
-0.0250375,-0.02235716918484217
-0.025025,-0.02909987148828237
-0.0250125,-0.03584257379172256
-0.025,-0.03921392494344265
-0.0249875,-0.03921392494344265
-0.024975,-0.03921392494344265
-0.0249625,-0.03584257379172256
-0.02495,-0.03921392494344265
-0.0249375,-0.03921392494344265
-0.024925,-0.03921392494344265
-0.0249125,-0.03921392494344265
-0.0249,-0.03921392494344265
-0.0248875,-0.04258527609516274
-0.024875,-0.03921392494344265
-0.0248625,-0.03921392494344265
-0.02485,-0.03921392494344265
-0.0248375,-0.04258527609516274
-0.024825,-0.03921392494344265
-0.0248125,-0.03921392494344265
-0.0248,-0.03921392494344265
-0.0247875,-0.04258527609516274
-0.024775,-0.03921392494344265
-0.0247625,-0.03921392494344265
-0.02475,-0.03921392494344265
-0.0247375,-0.03921392494344265
-0.024725,-0.03921392494344265
-0.0247125,-0.03921392494344265
-0.0247,-0.04258527609516274
-0.0246875,-0.03921392494344265
-0.024675,-0.03921392494344265
-0.0246625,-0.03921392494344265
-0.02465,-0.03921392494344265
-0.0246375,-0.04258527609516274
-0.024625,-0.03921392494344265
-0.0246125,-0.03921392494344265
-0.0246,-0.03921392494344265
-0.0245875,-0.03921392494344265
-0.024575,-0.03921392494344265
-0.0245625,-0.03921392494344265
-0.02455,-0.03584257379172256
-0.0245375,-0.03584257379172256
-0.024525,-0.03921392494344265
-0.0245125,-0.03584257379172256
-0.0245,-0.03247122264000246
-0.0244875,-0.03584257379172256
-0.024475,-0.03584257379172256
-0.0244625,-0.03584257379172256
-0.02445,-0.03584257379172256
-0.0244375,-0.03584257379172256
-0.024425,-0.03584257379172256
-0.0244125,-0.03921392494344265
-0.0244,-0.03584257379172256
-0.0243875,-0.03584257379172256
-0.024375,-0.03584257379172256
-0.0243625,-0.03584257379172256
-0.02435,-0.03584257379172256
-0.0243375,-0.03584257379172256
-0.024325,-0.03247122264000246
-0.0243125,-0.03247122264000246
-0.0243,-0.03247122264000246
-0.0242875,-0.03247122264000246
-0.024275,-0.03584257379172256
-0.0242625,-0.03584257379172256
-0.02425,-0.03584257379172256
-0.0242375,-0.03584257379172256
-0.024225,-0.03247122264000246
-0.0242125,-0.03247122264000246
-0.0242,-0.03247122264000246
-0.0241875,-0.03247122264000246
-0.024175,-0.03247122264000246
-0.0241625,-0.03247122264000246
-0.02415,-0.02909987148828237
-0.0241375,-0.03247122264000246
-0.024125,-0.03584257379172256
-0.0241125,-0.03247122264000246
-0.0241,-0.03247122264000246
-0.0240875,-0.03247122264000246
-0.024075,-0.02909987148828237
-0.0240625,-0.02909987148828237
-0.02405,-0.03247122264000246
-0.0240375,-0.02909987148828237
-0.024025,-0.03247122264000246
-0.0240125,-0.02909987148828237
-0.024,-0.03247122264000246
-0.0239875,-0.03247122264000246
-0.023975,-0.03247122264000246
-0.0239625,-0.02909987148828237
-0.02395,-0.03247122264000246
-0.0239375,-0.02909987148828237
-0.023925,-0.02909987148828237
-0.0239125,-0.02909987148828237
-0.0239,-0.02909987148828237
-0.0238875,-0.03247122264000246
-0.023875,-0.02909987148828237
-0.0238625,-0.02909987148828237
-0.02385,-0.03247122264000246
-0.0238375,-0.02909987148828237
-0.023825,-0.03247122264000246
-0.0238125,-0.02909987148828237
-0.0238,-0.02909987148828237
-0.0237875,-0.02909987148828237
-0.023775,-0.02909987148828237
-0.0237625,-0.02909987148828237
-0.02375,-0.02909987148828237
-0.0237375,-0.02909987148828237
-0.023725,-0.02909987148828237
-0.0237125,-0.02909987148828237
-0.0237,-0.02572852033656227
-0.0236875,-0.02909987148828237
-0.023675,-0.02572852033656227
-0.0236625,-0.02909987148828237
-0.02365,-0.02909987148828237
-0.0236375,-0.02909987148828237
-0.023625,-0.02909987148828237
-0.0236125,-0.02909987148828237
-0.0236,-0.02909987148828237
-0.0235875,-0.02572852033656227
-0.023575,-0.02572852033656227
-0.0235625,-0.02572852033656227
-0.02355,-0.02909987148828237
-0.0235375,-0.02909987148828237
-0.023525,-0.02572852033656227
-0.0235125,-0.02572852033656227
-0.0235,-0.02572852033656227
-0.0234875,-0.02235716918484217
-0.023475,-0.02572852033656227
-0.0234625,-0.02572852033656227
-0.02345,-0.02572852033656227
-0.0234375,-0.02572852033656227
-0.023425,-0.02572852033656227
-0.0234125,-0.02572852033656227
-0.0234,-0.02572852033656227
-0.0233875,-0.02572852033656227
-0.023375,-0.02572852033656227
-0.0233625,-0.02572852033656227
-0.02335,-0.02572852033656227
-0.0233375,-0.02235716918484217
-0.023325,-0.02235716918484217
-0.0233125,-0.02235716918484217
-0.0233,-0.02572852033656227
-0.0232875,-0.02235716918484217
-0.023275,-0.02235716918484217
-0.0232625,-0.02235716918484217
-0.02325,-0.02235716918484217
-0.0232375,-0.02235716918484217
-0.023225,-0.02235716918484217
-0.0232125,-0.02235716918484217
-0.0232,-0.02235716918484217
-0.0231875,-0.02235716918484217
-0.023175,-0.02235716918484217
-0.0231625,-0.02235716918484217
-0.02315,-0.02235716918484217
-0.0231375,-0.02235716918484217
-0.023125,-0.02235716918484217
-0.0231125,-0.02235716918484217
-0.0231,-0.02235716918484217
-0.0230875,-0.02235716918484217
-0.023075,-0.02235716918484217
-0.0230625,-0.02235716918484217
-0.02305,-0.02235716918484217
-0.0230375,-0.02235716918484217
-0.023025,-0.02235716918484217
-0.0230125,-0.02235716918484217
-0.023,-0.02235716918484217
-0.0229875,-0.02235716918484217
-0.022975,-0.02235716918484217
-0.0229625,-0.02235716918484217
-0.02295,-0.02235716918484217
-0.0229375,-0.02235716918484217
-0.022925,-0.01898581803312208
-0.0229125,-0.02235716918484217
-0.0229,-0.02235716918484217
-0.0228875,-0.01898581803312208
-0.022875,-0.01898581803312208
-0.0228625,-0.02235716918484217
-0.02285,-0.01898581803312208
-0.0228375,-0.01898581803312208
-0.022825,-0.01898581803312208
-0.0228125,-0.02235716918484217
-0.0228,-0.01898581803312208
-0.0227875,-0.01898581803312208
-0.022775,-0.01898581803312208
-0.0227625,-0.01898581803312208
-0.02275,-0.01898581803312208
-0.0227375,-0.02235716918484217
-0.022725,-0.01898581803312208
-0.0227125,-0.01898581803312208
-0.0227,-0.01898581803312208
-0.0226875,-0.01898581803312208
-0.022675,-0.01898581803312208
-0.0226625,-0.01898581803312208
-0.02265,-0.01561446688140198
-0.0226375,-0.01898581803312208
-0.022625,-0.01561446688140198
-0.0226125,-0.01561446688140198
-0.0226,-0.01561446688140198
-0.0225875,-0.01898581803312208
-0.022575,-0.01898581803312208
-0.0225625,-0.01898581803312208
-0.02255,-0.01898581803312208
-0.0225375,-0.01898581803312208
-0.022525,-0.01898581803312208
-0.0225125,-0.01561446688140198
-0.0225,-0.01561446688140198
-0.0224875,-0.01898581803312208
-0.022475,-0.01898581803312208
-0.0224625,-0.01898581803312208
-0.02245,-0.01561446688140198
-0.0224375,-0.01561446688140198
-0.022425,-0.01561446688140198
-0.0224125,-0.01898581803312208
-0.0224,-0.01561446688140198
-0.0223875,-0.01561446688140198
-0.022375,-0.01898581803312208
-0.0223625,-0.01561446688140198
-0.02235,-0.01898581803312208
-0.0223375,-0.01561446688140198
-0.022325,-0.01898581803312208
-0.0223125,-0.01561446688140198
-0.0223,-0.01561446688140198
-0.0222875,-0.01561446688140198
-0.022275,-0.01561446688140198
-0.0222625,-0.01561446688140198
-0.02225,-0.01898581803312208
-0.0222375,-0.01898581803312208
-0.022225,-0.01898581803312208
-0.0222125,-0.01898581803312208
-0.0222,-0.01898581803312208
-0.0221875,-0.01561446688140198
-0.022175,-0.01561446688140198
-0.0221625,-0.01561446688140198
-0.02215,-0.01561446688140198
-0.0221375,-0.01561446688140198
-0.022125,-0.01898581803312208
-0.0221125,-0.01561446688140198
-0.0221,-0.01561446688140198
-0.0220875,-0.01561446688140198
-0.022075,-0.01561446688140198
-0.0220625,-0.01898581803312208
-0.02205,-0.01898581803312208
-0.0220375,-0.01898581803312208
-0.022025,-0.01898581803312208
-0.0220125,-0.01898581803312208
-0.022,-0.01898581803312208
-0.0219875,-0.01898581803312208
-0.021975,-0.01898581803312208
-0.0219625,-0.01898581803312208
-0.02195,-0.01898581803312208
-0.0219375,-0.01898581803312208
-0.021925,-0.01898581803312208
-0.0219125,-0.01561446688140198
-0.0219,-0.02235716918484217
-0.0218875,-0.01898581803312208
-0.021875,-0.01898581803312208
-0.0218625,-0.01898581803312208
-0.02185,-0.01898581803312208
-0.0218375,-0.02235716918484217
-0.021825,-0.01898581803312208
-0.0218125,-0.01898581803312208
-0.0218,-0.01898581803312208
-0.0217875,-0.01898581803312208
-0.021775,-0.02235716918484217
-0.0217625,-0.01898581803312208
-0.02175,-0.02235716918484217
-0.0217375,-0.01898581803312208
-0.021725,-0.01898581803312208
-0.0217125,-0.01561446688140198
-0.0217,-0.01898581803312208
-0.0216875,-0.01561446688140198
-0.021675,-0.01561446688140198
-0.0216625,-0.01561446688140198
-0.02165,-0.01561446688140198
-0.0216375,-0.01561446688140198
-0.021625,-0.01898581803312208
-0.0216125,-0.01898581803312208
-0.0216,-0.01898581803312208
-0.0215875,-0.01561446688140198
-0.021575,-0.01898581803312208
-0.0215625,-0.01898581803312208
-0.02155,-0.01898581803312208
-0.0215375,-0.01898581803312208
-0.021525,-0.01898581803312208
-0.0215125,-0.01898581803312208
-0.0215,-0.01898581803312208
-0.0214875,-0.01898581803312208
-0.021475,-0.01898581803312208
-0.0214625,-0.02235716918484217
-0.02145,-0.02235716918484217
-0.0214375,-0.02235716918484217
-0.021425,-0.02235716918484217
-0.0214125,-0.02235716918484217
-0.0214,-0.02235716918484217
-0.0213875,-0.02235716918484217
-0.021375,-0.02235716918484217
-0.0213625,-0.02572852033656227
-0.02135,-0.02572852033656227
-0.0213375,-0.02235716918484217
-0.021325,-0.02235716918484217
-0.0213125,-0.02235716918484217
-0.0213,-0.02235716918484217
-0.0212875,-0.02235716918484217
-0.021275,-0.02235716918484217
-0.0212625,-0.02235716918484217
-0.02125,-0.02235716918484217
-0.0212375,-0.02235716918484217
-0.021225,-0.02572852033656227
-0.0212125,-0.02235716918484217
-0.0212,-0.02572852033656227
-0.0211875,-0.02572852033656227
-0.021175,-0.02235716918484217
-0.0211625,-0.02572852033656227
-0.02115,-0.02235716918484217
-0.0211375,-0.02235716918484217
-0.021125,-0.02572852033656227
-0.0211125,-0.02572852033656227
-0.0211,-0.02235716918484217
-0.0210875,-0.02235716918484217
-0.021075,-0.02235716918484217
-0.0210625,-0.02572852033656227
-0.02105,-0.02909987148828237
-0.0210375,-0.02572852033656227
-0.021025,-0.02572852033656227
-0.0210125,-0.02572852033656227
-0.021,-0.02909987148828237
-0.0209875,-0.02572852033656227
-0.020975,-0.02572852033656227
-0.0209625,-0.02909987148828237
-0.02095,-0.02235716918484217
-0.0209375,-0.02572852033656227
-0.020925,-0.02909987148828237
-0.0209125,-0.02572852033656227
-0.0209,-0.02909987148828237
-0.0208875,-0.02572852033656227
-0.020875,-0.02909987148828237
-0.0208625,-0.02572852033656227
-0.02085,-0.02572852033656227
-0.0208375,-0.02909987148828237
-0.020825,-0.02572852033656227
-0.0208125,-0.02909987148828237
-0.0208,-0.02909987148828237
-0.0207875,-0.02909987148828237
-0.020775,-0.02572852033656227
-0.0207625,-0.02909987148828237
-0.02075,-0.02909987148828237
-0.0207375,-0.02909987148828237
-0.020725,-0.02909987148828237
-0.0207125,-0.02909987148828237
-0.0207,-0.02909987148828237
-0.0206875,-0.02909987148828237
-0.020675,-0.02909987148828237
-0.0206625,-0.02909987148828237
-0.02065,-0.02572852033656227
-0.0206375,-0.02909987148828237
-0.020625,-0.02909987148828237
-0.0206125,-0.02909987148828237
-0.0206,-0.02909987148828237
-0.0205875,-0.03247122264000246
-0.020575,-0.02909987148828237
-0.0205625,-0.03247122264000246
-0.02055,-0.02909987148828237
-0.0205375,-0.03247122264000246
-0.020525,-0.03247122264000246
-0.0205125,-0.02909987148828237
-0.0205,-0.02909987148828237
-0.0204875,-0.02909987148828237
-0.020475,-0.02909987148828237
-0.0204625,-0.03247122264000246
-0.02045,-0.03247122264000246
-0.0204375,-0.03247122264000246
-0.020425,-0.03247122264000246
-0.0204125,-0.03247122264000246
-0.0204,-0.03584257379172256
-0.0203875,-0.03247122264000246
-0.020375,-0.03247122264000246
-0.0203625,-0.03247122264000246
-0.02035,-0.03247122264000246
-0.0203375,-0.03247122264000246
-0.020325,-0.03584257379172256
-0.0203125,-0.03247122264000246
-0.0203,-0.03247122264000246
-0.0202875,-0.03584257379172256
-0.020275,-0.03247122264000246
-0.0202625,-0.03247122264000246
-0.02025,-0.03247122264000246
-0.0202375,-0.03247122264000246
-0.020225,-0.03584257379172256
-0.0202125,-0.03247122264000246
-0.0202,-0.03247122264000246
-0.0201875,-0.03584257379172256
-0.020175,-0.03247122264000246
-0.0201625,-0.03247122264000246
-0.02015,-0.03247122264000246
-0.0201375,-0.03584257379172256
-0.020125,-0.03247122264000246
-0.0201125,-0.03247122264000246
-0.0201,-0.03584257379172256
-0.0200875,-0.03247122264000246
-0.020075,-0.03247122264000246
-0.0200625,-0.03247122264000246
-0.02005,-0.02909987148828237
-0.0200375,-0.03247122264000246
-0.020025,-0.03584257379172256
-0.0200125,-0.03247122264000246
-0.02,-0.03584257379172256
-0.0199875,-0.03247122264000246
-0.019975,-0.03584257379172256
-0.0199625,-0.03584257379172256
-0.01995,-0.03584257379172256
-0.0199375,-0.03584257379172256
-0.019925,-0.03584257379172256
-0.0199125,-0.03584257379172256
-0.0199,-0.03584257379172256
-0.0198875,-0.03584257379172256
-0.019875,-0.03247122264000246
-0.0198625,-0.03921392494344265
-0.01985,-0.05607068070204313
-0.0198375,-0.08304148991580389
-0.019825,-0.1167550014330049
-0.0198125,-0.1504685129502058
-0.0198,-0.1875533756191269
-0.0197875,-0.228009589439768
-0.019775,-0.265094452108689
-0.0197625,-0.2954366124741699
-0.01975,-0.3291501239913708
-0.0197375,-0.3594922843568517
-0.019725,-0.3898344447223326
-0.0197125,-0.4100625516326531
-0.0197,-0.4302906585429737
-0.0196875,-0.440404711998134
-0.019675,-0.4538901166050144
-0.0196625,-0.4572614677567345
-0.01965,-0.4606328189084546
-0.0196375,-0.4606328189084546
-0.019625,-0.4640041700601747
-0.0196125,-0.4606328189084546
-0.0196,-0.4538901166050144
-0.0195875,-0.4471474143015742
-0.019575,-0.4471474143015742
-0.0195625,-0.440404711998134
-0.01955,-0.4336620096946938
-0.0195375,-0.4336620096946938
-0.019525,-0.4370333608464139
-0.0195125,-0.440404711998134
-0.0195,-0.440404711998134
-0.0194875,-0.4437760631498541
-0.019475,-0.4437760631498541
-0.0194625,-0.4437760631498541
-0.01945,-0.4437760631498541
-0.0194375,-0.4437760631498541
-0.019425,-0.4437760631498541
-0.0194125,-0.4471474143015742
-0.0194,-0.4471474143015742
-0.0193875,-0.4505187654532943
-0.019375,-0.4538901166050144
-0.0193625,-0.4606328189084546
-0.01935,-0.4640041700601747
-0.0193375,-0.4673755212118948
-0.019325,-0.4707468723636148
-0.0193125,-0.4707468723636148
-0.0193,-0.4707468723636148
-0.0192875,-0.4673755212118948
-0.019275,-0.4640041700601747
-0.0192625,-0.4572614677567345
-0.01925,-0.4538901166050144
-0.0192375,-0.4437760631498541
-0.019225,-0.440404711998134
-0.0192125,-0.4302906585429737
-0.0192,-0.4269193073912536
-0.0191875,-0.4235479562395335
-0.019175,-0.4168052539360934
-0.0191625,-0.4134339027843733
-0.01915,-0.406691200480933
-0.0191375,-0.4033198493292129
-0.019125,-0.3999484981774928
-0.0191125,-0.3965771470257728
-0.0191,-0.3932057958740527
-0.0190875,-0.3898344447223326
-0.019075,-0.3864630935706125
-0.0190625,-0.3830917424188924
-0.01905,-0.3763490401154522
-0.0190375,-0.3729776889637321
-0.019025,-0.3662349866602919
-0.0190125,-0.3662349866602919
-0.019,-0.3628636355085718
-0.0189875,-0.3628636355085718
-0.018975,-0.3594922843568517
-0.0189625,-0.3594922843568517
-0.01895,-0.3594922843568517
-0.0189375,-0.3561209332051316
-0.018925,-0.3527495820534115
-0.0189125,-0.3493782309016915
-0.0189,-0.3460068797499714
-0.0188875,-0.3392641774465311
-0.018875,-0.335892826294811
-0.0188625,-0.335892826294811
-0.01885,-0.3392641774465311
-0.0188375,-0.3426355285982512
-0.018825,-0.3392641774465311
-0.0188125,-0.335892826294811
-0.0188,-0.3325214751430909
-0.0187875,-0.3291501239913708
-0.018775,-0.3291501239913708
-0.0187625,-0.3291501239913708
-0.01875,-0.3291501239913708
-0.0187375,-0.3291501239913708
-0.018725,-0.3325214751430909
-0.0187125,-0.3325214751430909
-0.0187,-0.3325214751430909
-0.0186875,-0.335892826294811
-0.018675,-0.335892826294811
-0.0186625,-0.335892826294811
-0.01865,-0.3426355285982512
-0.0186375,-0.3392641774465311
-0.018625,-0.3392641774465311
-0.0186125,-0.3426355285982512
-0.0186,-0.3392641774465311
-0.0185875,-0.3392641774465311
-0.018575,-0.3325214751430909
-0.0185625,-0.3291501239913708
-0.01855,-0.3224074216879307
-0.0185375,-0.3122933682327704
-0.018525,-0.29880796362589
-0.0185125,-0.2819512078672895
-0.0185,-0.265094452108689
-0.0184875,-0.2448663451983685
-0.018475,-0.228009589439768
-0.0184625,-0.2111528336811676
-0.01845,-0.2044101313777273
-0.0184375,-0.1909247267708469
-0.018425,-0.1808106733156867
-0.0184125,-0.1740679710122465
-0.0184,-0.1673252687088063
-0.0183875,-0.1639539175570862
-0.018375,-0.157211215253646
-0.0183625,-0.157211215253646
-0.01835,-0.157211215253646
-0.0183375,-0.157211215253646
-0.018325,-0.1605825664053661
-0.0183125,-0.1605825664053661
-0.0183,-0.1605825664053661
-0.0182875,-0.1639539175570862
-0.018275,-0.1605825664053661
-0.0182625,-0.1639539175570862
-0.01825,-0.1639539175570862
-0.0182375,-0.1673252687088063
-0.018225,-0.1673252687088063
-0.0182125,-0.1706966198605264
-0.0182,-0.1740679710122465
-0.0181875,-0.1774393221639666
-0.018175,-0.1774393221639666
-0.0181625,-0.1808106733156867
-0.01815,-0.1808106733156867
-0.0181375,-0.1841820244674068
-0.018125,-0.1875533756191269
-0.0181125,-0.1875533756191269
-0.0181,-0.1841820244674068
-0.0180875,-0.1841820244674068
-0.018075,-0.1808106733156867
-0.0180625,-0.1841820244674068
-0.01805,-0.1841820244674068
-0.0180375,-0.1841820244674068
-0.018025,-0.1841820244674068
-0.0180125,-0.1841820244674068
-0.018,-0.1841820244674068
-0.0179875,-0.1841820244674068
-0.017975,-0.1808106733156867
-0.0179625,-0.1841820244674068
-0.01795,-0.1841820244674068
-0.0179375,-0.1875533756191269
-0.017925,-0.1875533756191269
-0.0179125,-0.1841820244674068
-0.0179,-0.1841820244674068
-0.0178875,-0.1808106733156867
-0.017875,-0.1808106733156867
-0.0178625,-0.1808106733156867
-0.01785,-0.1808106733156867
-0.0178375,-0.1740679710122465
-0.017825,-0.1774393221639666
-0.0178125,-0.1774393221639666
-0.0178,-0.1774393221639666
-0.0177875,-0.1740679710122465
-0.017775,-0.1740679710122465
-0.0177625,-0.1673252687088063
-0.01775,-0.1706966198605264
-0.0177375,-0.1706966198605264
-0.017725,-0.1706966198605264
-0.0177125,-0.1706966198605264
-0.0177,-0.1740679710122465
-0.0176875,-0.1706966198605264
-0.017675,-0.1706966198605264
-0.0176625,-0.1673252687088063
-0.01765,-0.1639539175570862
-0.0176375,-0.1639539175570862
-0.017625,-0.1639539175570862
-0.0176125,-0.1605825664053661
-0.0176,-0.1605825664053661
-0.0175875,-0.1605825664053661
-0.017575,-0.1605825664053661
-0.0175625,-0.1605825664053661
-0.01755,-0.1605825664053661
-0.0175375,-0.157211215253646
-0.017525,-0.157211215253646
-0.0175125,-0.1538398641019259
-0.0175,-0.1538398641019259
-0.0174875,-0.1538398641019259
-0.017475,-0.1504685129502058
-0.0174625,-0.1470971617984857
-0.01745,-0.1470971617984857
-0.0174375,-0.1437258106467656
-0.017425,-0.1437258106467656
-0.0174125,-0.1403544594950455
-0.0174,-0.1403544594950455
-0.0173875,-0.1403544594950455
-0.017375,-0.1369831083433254
-0.0173625,-0.1369831083433254
-0.01735,-0.1302404060398852
-0.0173375,-0.1268690548881651
-0.017325,-0.123497703736445
-0.0173125,-0.123497703736445
-0.0173,-0.123497703736445
-0.0172875,-0.123497703736445
-0.017275,-0.1201263525847249
-0.0172625,-0.1167550014330049
-0.01725,-0.1167550014330049
-0.0172375,-0.1133836502812847
-0.017225,-0.1100122991295647
-0.0172125,-0.1032695968261245
-0.0172,-0.1032695968261245
-0.0171875,-0.09989824567440438
-0.017175,-0.09989824567440438
-0.0171625,-0.09989824567440438
-0.01715,-0.09989824567440438
-0.0171375,-0.09989824567440438
-0.017125,-0.09315554337096418
-0.0171125,-0.09315554337096418
-0.0171,-0.08978419221924408
-0.0170875,-0.08978419221924408
-0.017075,-0.08978419221924408
-0.0170625,-0.08978419221924408
-0.01705,-0.08641284106752399
-0.0170375,-0.08304148991580389
-0.017025,-0.08304148991580389
-0.0170125,-0.0796701387640838
-0.017,-0.0796701387640838
-0.0169875,-0.07629878761236371
-0.016975,-0.07629878761236371
-0.0169625,-0.0729274364606436
-0.01695,-0.0729274364606436
-0.0169375,-0.0729274364606436
-0.016925,-0.0729274364606436
-0.0169125,-0.0729274364606436
-0.0169,-0.06955608530892352
-0.0168875,-0.06955608530892352
-0.016875,-0.06618473415720341
-0.0168625,-0.06281338300548332
-0.01685,-0.05944203185376323
-0.0168375,-0.05944203185376323
-0.016825,-0.05269932955032303
-0.0168125,-0.04932797839860294
-0.0168,-0.04595662724688284
-0.0167875,-0.03921392494344265
-0.016775,-0.03584257379172256
-0.0167625,-0.03247122264000246
-0.01675,-0.02235716918484217
-0.0167375,-0.02235716918484217
-0.016725,-0.01224311572968189
-0.0167125,-0.008871764577961792
-0.0167,-0.002129062274521601
-0.0166875,0.001242288877198495
-0.016675,0.007984991180638685
-0.0166625,0.01135634233235878
-0.01665,0.01472769348407888
-0.0166375,0.01472769348407888
-0.016625,0.01472769348407888
-0.0166125,0.01472769348407888
-0.0166,0.01472769348407888
-0.0165875,0.01472769348407888
-0.016575,0.01809904463579897
-0.0165625,0.01472769348407888
-0.01655,0.01472769348407888
-0.0165375,0.01472769348407888
-0.016525,0.01472769348407888
-0.0165125,0.01472769348407888
-0.0165,0.01472769348407888
-0.0164875,0.01472769348407888
-0.016475,0.01135634233235878
-0.0164625,0.01809904463579897
-0.01645,0.01472769348407888
-0.0164375,0.01472769348407888
-0.016425,0.01472769348407888
-0.0164125,0.01135634233235878
-0.0164,0.01135634233235878
