time	V(n001)	V(n004)	I(L4)	I(R1)
4.075218376733126e-002	1.147084e+003	1.130681e+002	1.133050e+000	1.817224e+001
4.085458376733420e-002	1.022944e+003	1.007966e+002	1.010368e+000	1.814676e+001
4.095698376733715e-002	8.972797e+002	8.837366e+001	8.861672e-001	1.810698e+001
4.105938376734009e-002	7.702782e+002	7.581776e+001	7.606337e-001	1.805295e+001
4.116178376734304e-002	6.421290e+002	6.314764e+001	6.339542e-001	1.798474e+001
4.126418376734598e-002	5.130229e+002	5.038215e+001	5.063174e-001	1.790245e+001
4.136658376734893e-002	3.831524e+002	3.754033e+001	3.779137e-001	1.780622e+001
4.146898376735187e-002	2.527110e+002	2.464131e+001	2.489341e-001	1.769617e+001
4.157138376735482e-002	1.218930e+002	1.170431e+001	1.195710e-001	1.757247e+001
4.158319805306944e-002	1.067838e+002	1.021007e+001	1.046292e-001	1.755733e+001
4.159501233878406e-002	9.167335e+001	8.715693e+000	8.968591e-002	1.754201e+001
4.160682662449869e-002	7.656149e+001	7.221168e+000	7.474111e-002	1.752651e+001
4.161864091021332e-002	6.144827e+001	5.726497e+000	5.979480e-002	1.751084e+001
4.163045519592794e-002	4.633367e+001	4.231681e+000	4.484699e-002	1.749498e+001
4.164226948164257e-002	3.121771e+001	2.736719e+000	2.989768e-002	1.747895e+001
4.165408376735719e-002	1.610038e+001	1.241613e+000	1.494687e-002	1.746274e+001
4.165688376735727e-002	1.251766e+001	8.872802e-001	1.140360e-002	1.745887e+001
4.165968376735735e-002	8.934944e+000	5.329466e-001	7.860313e-003	1.745499e+001
4.166248376735744e-002	5.352220e+000	1.786120e-001	4.317014e-003	1.745111e+001
4.166528376735752e-002	1.769492e+000	-1.757234e-001	7.737037e-004	1.744721e+001
4.166808376735760e-002	-1.813240e+000	-5.300599e-001	-2.769619e-003	1.744330e+001
4.167088376735768e-002	-5.395976e+000	-8.843972e-001	-6.312954e-003	1.743938e+001
4.167368376735776e-002	-8.978716e+000	-1.238736e+000	-9.856301e-003	1.743546e+001
4.167378376735776e-002	-9.106670e+000	-1.251390e+000	-9.982849e-003	1.743531e+001
4.177618376736070e-002	-1.400927e+002	-1.420649e+001	-1.395344e-001	1.728489e+001
4.187858376736365e-002	-2.708700e+002	-2.714167e+001	-2.688907e-001	1.712143e+001
4.198098376736659e-002	-4.012437e+002	-4.003768e+001	-3.978589e-001	1.694518e+001
4.208338376736954e-002	-5.310195e+002	-5.287528e+001	-5.262469e-001	1.675638e+001
4.218578376737248e-002	-6.600041e+002	-6.563536e+001	-6.538633e-001	1.655534e+001
4.228818376737543e-002	-7.880051e+002	-7.829889e+001	-7.805181e-001	1.634233e+001
4.239058376737837e-002	-9.148320e+002	-9.084702e+001	-9.060223e-001	1.611769e+001
4.249298376738132e-002	-1.040296e+003	-1.032610e+002	-1.030189e+000	1.588173e+001
4.259538376738426e-002	-1.164209e+003	-1.155224e+002	-1.152834e+000	1.563482e+001
4.269778376738721e-002	-1.286388e+003	-1.276130e+002	-1.273773e+000	1.537733e+001
4.280018376739015e-002	-1.406650e+003	-1.395146e+002	-1.392826e+000	1.510962e+001
4.290258376739310e-002	-1.524816e+003	-1.512096e+002	-1.509817e+000	1.483210e+001
4.300498376739604e-002	-1.640710e+003	-1.626806e+002	-1.624571e+000	1.454518e+001
4.310738376739898e-002	-1.754159e+003	-1.739104e+002	-1.736917e+000	1.424929e+001
4.320978376740193e-002	-1.864995e+003	-1.848823e+002	-1.846687e+000	1.394487e+001
4.331218376740487e-002	-1.973051e+003	-1.955800e+002	-1.953718e+000	1.363237e+001
4.341458376740782e-002	-2.078167e+003	-2.059875e+002	-2.057850e+000	1.331226e+001
4.351698376741076e-002	-2.180187e+003	-2.160894e+002	-2.158929e+000	1.298500e+001
4.361938376741371e-002	-2.278958e+003	-2.258705e+002	-2.256803e+000	1.265109e+001
4.372178376741665e-002	-2.374333e+003	-2.353163e+002	-2.351327e+000	1.231102e+001
4.382418376741960e-002	-2.466171e+003	-2.444127e+002	-2.442360e+000	1.196530e+001
4.392658376742254e-002	-2.554333e+003	-2.531462e+002	-2.529766e+000	1.161445e+001
4.402898376742549e-002	-2.638690e+003	-2.615038e+002	-2.613415e+000	1.125897e+001
4.413138376742843e-002	-2.719114e+003	-2.694729e+002	-2.693183e+000	1.089941e+001
4.423378376743137e-002	-2.795487e+003	-2.770417e+002	-2.768950e+000	1.053629e+001
4.433618376743432e-002	-2.867695e+003	-2.841991e+002	-2.840604e+000	1.017017e+001
4.443858376743726e-002	-2.935629e+003	-2.909341e+002	-2.908037e+000	9.801566e+000
4.454098376744021e-002	-2.999189e+003	-2.972370e+002	-2.971150e+000	9.431046e+000
4.464338376744315e-002	-3.058280e+003	-3.030981e+002	-3.029848e+000	9.059155e+000
4.474578376744610e-002	-3.112814e+003	-3.085089e+002	-3.084045e+000	8.686445e+000
4.484818376744904e-002	-3.162709e+003	-3.134613e+002	-3.133658e+000	8.313473e+000
4.495058376745199e-002	-3.207892e+003	-3.179478e+002	-3.178614e+000	7.940790e+000
4.505298376745493e-002	-3.248295e+003	-3.219619e+002	-3.218847e+000	7.568952e+000
4.515538376745788e-002	-3.283858e+003	-3.254974e+002	-3.254296e+000	7.198512e+000
4.525778376746082e-002	-3.314527e+003	-3.285492e+002	-3.284908e+000	6.830019e+000
4.536018376746377e-002	-3.340258e+003	-3.311126e+002	-3.310638e+000	6.464023e+000
4.546258376746671e-002	-3.361011e+003	-3.331840e+002	-3.331448e+000	6.101067e+000
4.556498376746965e-002	-3.376756e+003	-3.347601e+002	-3.347306e+000	5.741690e+000
4.566738376747260e-002	-3.387470e+003	-3.358386e+002	-3.358189e+000	5.386427e+000
4.576978376747554e-002	-3.393136e+003	-3.364180e+002	-3.364080e+000	5.035806e+000
4.587218376747849e-002	-3.393746e+003	-3.364974e+002	-3.364972e+000	4.690348e+000
4.597458376748143e-002	-3.389299e+003	-3.360766e+002	-3.360861e+000	4.350566e+000
4.607698376748438e-002	-3.379802e+003	-3.351563e+002	-3.351756e+000	4.016966e+000
4.617938376748732e-002	-3.365268e+003	-3.337378e+002	-3.337668e+000	3.690044e+000
4.628178376749027e-002	-3.345720e+003	-3.318233e+002	-3.318620e+000	3.370284e+000
4.638418376749321e-002	-3.321187e+003	-3.294156e+002	-3.294639e+000	3.058163e+000
4.648658376749616e-002	-3.291705e+003	-3.265183e+002	-3.265762e+000	2.754144e+000
4.658898376749910e-002	-3.257318e+003	-3.231357e+002	-3.232031e+000	2.458679e+000
4.669138376750204e-002	-3.218077e+003	-3.192729e+002	-3.193496e+000	2.172206e+000
4.679378376750499e-002	-3.174042e+003	-3.149356e+002	-3.150216e+000	1.895153e+000
4.689618376750793e-002	-3.125276e+003	-3.101302e+002	-3.102253e+000	1.627929e+000
4.699858376751088e-002	-3.071854e+003	-3.048640e+002	-3.049681e+000	1.370932e+000
4.710098376751382e-002	-3.013854e+003	-2.991448e+002	-2.992578e+000	1.124543e+000
4.720338376751677e-002	-2.951364e+003	-2.929811e+002	-2.931027e+000	8.891295e-001
4.730578376751971e-002	-2.884475e+003	-2.863821e+002	-2.865122e+000	6.650395e-001
4.732039805323442e-002	-2.874576e+003	-2.854053e+002	-2.855366e+000	6.339986e-001
4.733501233894912e-002	-2.864589e+003	-2.844199e+002	-2.845524e+000	6.031984e-001
4.734962662466383e-002	-2.854517e+003	-2.834260e+002	-2.835596e+000	5.726388e-001
4.736424091037854e-002	-2.844357e+003	-2.824235e+002	-2.825583e+000	5.423200e-001
4.737885519609324e-002	-2.834112e+003	-2.814125e+002	-2.815485e+000	5.122419e-001
4.739346948180795e-002	-2.823779e+003	-2.803929e+002	-2.805300e+000	4.824044e-001
4.740808376752265e-002	-2.813361e+003	-2.793647e+002	-2.795030e+000	4.528077e-001
4.740818376752266e-002	-2.813289e+003	-2.793576e+002	-2.794960e+000	4.526060e-001
4.742279805323736e-002	-2.802784e+003	-2.783209e+002	-2.784604e+000	4.232549e-001
4.743741233895207e-002	-2.792195e+003	-2.772759e+002	-2.774166e+000	3.941508e-001
4.745202662466677e-002	-2.781522e+003	-2.762225e+002	-2.763643e+000	3.652936e-001
4.746664091038148e-002	-2.770765e+003	-2.751608e+002	-2.753038e+000	3.366833e-001
4.748125519609619e-002	-2.759923e+003	-2.740908e+002	-2.742349e+000	3.083200e-001
4.749586948181089e-002	-2.748997e+003	-2.730123e+002	-2.731576e+000	2.802036e-001
4.751048376752560e-002	-2.737986e+003	-2.719256e+002	-2.720720e+000	2.523342e-001
4.751058376752560e-002	-2.737911e+003	-2.719181e+002	-2.720645e+000	2.521444e-001
4.752519805324031e-002	-2.726817e+003	-2.708231e+002	-2.709706e+000	2.245267e-001
4.753981233895501e-002	-2.715641e+003	-2.697199e+002	-2.698686e+000	1.971618e-001
4.755442662466972e-002	-2.704383e+003	-2.686087e+002	-2.687585e+000	1.700497e-001
4.756904091038443e-002	-2.693043e+003	-2.674893e+002	-2.676402e+000	1.431905e-001
4.758365519609913e-002	-2.681622e+003	-2.663618e+002	-2.665139e+000	1.165841e-001
4.759826948181384e-002	-2.670118e+003	-2.652263e+002	-2.653794e+000	9.023045e-002
4.761288376752854e-002	-2.658532e+003	-2.640826e+002	-2.642368e+000	6.412964e-002
4.761298376752855e-002	-2.658453e+003	-2.640747e+002	-2.642290e+000	6.395192e-002
4.761924091038587e-002	-2.653468e+003	-2.635826e+002	-2.637373e+000	5.285637e-002
4.762549805324319e-002	-2.648468e+003	-2.630890e+002	-2.632442e+000	4.180788e-002
4.763175519610052e-002	-2.643454e+003	-2.625940e+002	-2.627497e+000	3.080647e-002
4.763801233895783e-002	-2.638425e+003	-2.620975e+002	-2.622536e+000	1.985213e-002
4.764426948181516e-002	-2.633381e+003	-2.615996e+002	-2.617562e+000	8.944862e-003
4.765052662467248e-002	-2.628322e+003	-2.611002e+002	-2.612573e+000	-1.915334e-003
4.765678376752981e-002	-2.623249e+003	-2.605993e+002	-2.607569e+000	-1.272846e-002
4.766514091038719e-002	-2.616451e+003	-2.599281e+002	-2.600863e+000	-2.709703e-002
4.767349805324457e-002	-2.609626e+003	-2.592544e+002	-2.594132e+000	-4.138076e-002
4.768185519610196e-002	-2.602776e+003	-2.585780e+002	-2.587375e+000	-5.557965e-002
4.769021233895934e-002	-2.595900e+003	-2.578992e+002	-2.580592e+000	-6.969370e-002
4.769856948181672e-002	-2.588998e+003	-2.572178e+002	-2.573784e+000	-8.372291e-002
4.770692662467410e-002	-2.582070e+003	-2.565338e+002	-2.566951e+000	-9.766729e-002
4.771528376753149e-002	-2.575117e+003	-2.558473e+002	-2.560091e+000	-1.115268e-001
4.771538376753149e-002	-2.575033e+003	-2.558390e+002	-2.560009e+000	-1.116921e-001
4.772999805324620e-002	-2.562811e+003	-2.546323e+002	-2.547953e+000	-1.357228e-001
4.774461233896090e-002	-2.550512e+003	-2.534179e+002	-2.535820e+000	-1.594900e-001
4.775922662467561e-002	-2.538136e+003	-2.521960e+002	-2.523611e+000	-1.829938e-001
4.777384091039032e-002	-2.525683e+003	-2.509664e+002	-2.511325e+000	-2.062341e-001
4.778845519610502e-002	-2.513154e+003	-2.497292e+002	-2.498964e+000	-2.292111e-001
4.780306948181973e-002	-2.500547e+003	-2.484844e+002	-2.486526e+000	-2.519246e-001
4.781768376753443e-002	-2.487864e+003	-2.472320e+002	-2.474013e+000	-2.743747e-001
4.781778376753443e-002	-2.487777e+003	-2.472234e+002	-2.473927e+000	-2.745274e-001
4.783239805324914e-002	-2.475018e+003	-2.459634e+002	-2.461338e+000	-2.967097e-001
4.784701233896384e-002	-2.462184e+003	-2.446962e+002	-2.448675e+000	-3.186239e-001
4.786162662467855e-002	-2.449277e+003	-2.434215e+002	-2.435939e+000	-3.402699e-001
4.787624091039326e-002	-2.436295e+003	-2.421396e+002	-2.423130e+000	-3.616478e-001
4.789085519610797e-002	-2.423239e+003	-2.408502e+002	-2.410246e+000	-3.827576e-001
4.790546948182267e-002	-2.410109e+003	-2.395536e+002	-2.397290e+000	-4.035992e-001
4.792008376753738e-002	-2.396905e+003	-2.382496e+002	-2.384260e+000	-4.241727e-001
4.792018376753738e-002	-2.396814e+003	-2.382406e+002	-2.384171e+000	-4.243125e-001
4.793479805325208e-002	-2.383536e+003	-2.369294e+002	-2.371068e+000	-4.446136e-001
4.794941233896679e-002	-2.370188e+003	-2.356110e+002	-2.357895e+000	-4.646423e-001
4.796402662468149e-002	-2.356767e+003	-2.342856e+002	-2.344651e+000	-4.843985e-001
4.797864091039621e-002	-2.343276e+003	-2.329532e+002	-2.331336e+000	-5.038823e-001
4.799325519611091e-002	-2.329713e+003	-2.316137e+002	-2.317950e+000	-5.230936e-001
4.800786948182562e-002	-2.316079e+003	-2.302671e+002	-2.304494e+000	-5.420324e-001
4.802248376754032e-002	-2.302373e+003	-2.289134e+002	-2.290967e+000	-5.606987e-001
4.802258376754032e-002	-2.302279e+003	-2.289041e+002	-2.290874e+000	-5.608255e-001
4.803719805325503e-002	-2.288503e+003	-2.275435e+002	-2.277278e+000	-5.792154e-001
4.805181233896973e-002	-2.274659e+003	-2.261761e+002	-2.263613e+000	-5.973289e-001
4.806642662468444e-002	-2.260746e+003	-2.248019e+002	-2.249881e+000	-6.151660e-001
4.808104091039915e-002	-2.246765e+003	-2.234209e+002	-2.236080e+000	-6.327268e-001
4.809565519611386e-002	-2.232715e+003	-2.220332e+002	-2.222212e+000	-6.500112e-001
4.811026948182856e-002	-2.218597e+003	-2.206387e+002	-2.208277e+000	-6.670192e-001
4.812488376754327e-002	-2.204411e+003	-2.192374e+002	-2.194273e+000	-6.837508e-001
4.812498376754327e-002	-2.204314e+003	-2.192278e+002	-2.194177e+000	-6.838644e-001
4.822738376754621e-002	-2.103064e+003	-2.092260e+002	-2.094223e+000	-7.932469e-001
4.832978376754916e-002	-1.998680e+003	-1.989138e+002	-1.991160e+000	-8.888115e-001
4.843218376755210e-002	-1.891319e+003	-1.883064e+002	-1.885143e+000	-9.704170e-001
4.853458376755505e-002	-1.781139e+003	-1.774196e+002	-1.776330e+000	-1.037943e+000
4.863698376755799e-002	-1.668305e+003	-1.662698e+002	-1.664882e+000	-1.091290e+000
4.865159805327270e-002	-1.651993e+003	-1.646579e+002	-1.648770e+000	-1.097743e+000
4.866621233898740e-002	-1.635633e+003	-1.630411e+002	-1.632610e+000	-1.103905e+000
4.868082662470211e-002	-1.619224e+003	-1.614195e+002	-1.616401e+000	-1.109776e+000
4.869544091041682e-002	-1.602766e+003	-1.597931e+002	-1.600143e+000	-1.115356e+000
4.871005519613152e-002	-1.586259e+003	-1.581618e+002	-1.583837e+000	-1.120645e+000
4.872466948184623e-002	-1.569703e+003	-1.565256e+002	-1.567482e+000	-1.125643e+000
4.873928376756093e-002	-1.553099e+003	-1.548846e+002	-1.551079e+000	-1.130350e+000
4.873938376756094e-002	-1.552985e+003	-1.548734e+002	-1.550966e+000	-1.130381e+000
4.875399805327564e-002	-1.536333e+003	-1.532277e+002	-1.534516e+000	-1.134794e+000
4.876861233899035e-002	-1.519635e+003	-1.515775e+002	-1.518020e+000	-1.138915e+000
4.878322662470505e-002	-1.502892e+003	-1.499228e+002	-1.501480e+000	-1.142744e+000
4.879784091041976e-002	-1.486104e+003	-1.482636e+002	-1.484894e+000	-1.146281e+000
4.881245519613447e-002	-1.469270e+003	-1.465999e+002	-1.468263e+000	-1.149526e+000
4.882706948184917e-002	-1.452391e+003	-1.449317e+002	-1.451587e+000	-1.152479e+000
4.884168376756388e-002	-1.435467e+003	-1.432590e+002	-1.434866e+000	-1.155140e+000
4.884178376756388e-002	-1.435351e+003	-1.432475e+002	-1.434752e+000	-1.155157e+000
4.885639805327859e-002	-1.418382e+003	-1.415705e+002	-1.417987e+000	-1.157524e+000
4.887101233899329e-002	-1.401372e+003	-1.398893e+002	-1.401181e+000	-1.159598e+000
4.888562662470800e-002	-1.384321e+003	-1.382039e+002	-1.384334e+000	-1.161380e+000
4.890024091042271e-002	-1.367227e+003	-1.365144e+002	-1.367445e+000	-1.162869e+000
4.891485519613741e-002	-1.350092e+003	-1.348208e+002	-1.350514e+000	-1.164065e+000
4.892946948185212e-002	-1.332915e+003	-1.331230e+002	-1.333542e+000	-1.164969e+000
4.894408376756682e-002	-1.315696e+003	-1.314211e+002	-1.316529e+000	-1.165581e+000
4.894418376756683e-002	-1.315578e+003	-1.314094e+002	-1.316412e+000	-1.165584e+000
4.895879805328153e-002	-1.298319e+003	-1.297035e+002	-1.299359e+000	-1.165901e+000
4.897341233899624e-002	-1.281022e+003	-1.279938e+002	-1.282267e+000	-1.165925e+000
4.898802662471094e-002	-1.263687e+003	-1.262804e+002	-1.265138e+000	-1.165657e+000
4.900264091042565e-002	-1.246313e+003	-1.245631e+002	-1.247971e+000	-1.165096e+000
4.901725519614036e-002	-1.228902e+003	-1.228421e+002	-1.230765e+000	-1.164243e+000
4.903186948185506e-002	-1.211452e+003	-1.211172e+002	-1.213522e+000	-1.163097e+000
4.904648376756977e-002	-1.193965e+003	-1.193886e+002	-1.196241e+000	-1.161658e+000
4.904658376756977e-002	-1.193845e+003	-1.193768e+002	-1.196123e+000	-1.161647e+000
4.905151233899848e-002	-1.187939e+003	-1.187930e+002	-1.190287e+000	-1.161095e+000
4.905644091042720e-002	-1.182030e+003	-1.182089e+002	-1.184448e+000	-1.160510e+000
4.906136948185591e-002	-1.176116e+003	-1.176244e+002	-1.178604e+000	-1.159892e+000
4.906629805328462e-002	-1.170199e+003	-1.170394e+002	-1.172756e+000	-1.159241e+000
4.907122662471333e-002	-1.164277e+003	-1.164541e+002	-1.166904e+000	-1.158556e+000
4.907615519614205e-002	-1.158351e+003	-1.158683e+002	-1.161048e+000	-1.157838e+000
4.908108376757076e-002	-1.152422e+003	-1.152821e+002	-1.155189e+000	-1.157086e+000
4.909076948185676e-002	-1.140757e+003	-1.141290e+002	-1.143661e+000	-1.155513e+000
4.910045519614275e-002	-1.129077e+003	-1.129745e+002	-1.132118e+000	-1.153811e+000
4.911014091042874e-002	-1.117382e+003	-1.118184e+002	-1.120561e+000	-1.151981e+000
4.911982662471473e-002	-1.105672e+003	-1.106609e+002	-1.108989e+000	-1.150023e+000
4.912951233900072e-002	-1.093948e+003	-1.095019e+002	-1.097402e+000	-1.147937e+000
4.913919805328672e-002	-1.082208e+003	-1.083415e+002	-1.085801e+000	-1.145722e+000
4.914888376757271e-002	-1.070454e+003	-1.071795e+002	-1.074185e+000	-1.143378e+000
4.914898376757271e-002	-1.070333e+003	-1.071675e+002	-1.074064e+000	-1.143354e+000
4.916359805328742e-002	-1.052570e+003	-1.054116e+002	-1.056509e+000	-1.139573e+000
4.917821233900212e-002	-1.034776e+003	-1.036526e+002	-1.038924e+000	-1.135501e+000
4.919282662471683e-002	-1.016952e+003	-1.018905e+002	-1.021308e+000	-1.131138e+000
4.920744091043154e-002	-9.990971e+002	-1.001254e+002	-1.003662e+000	-1.126483e+000
4.922205519614625e-002	-9.812117e+002	-9.835732e+001	-9.859846e-001	-1.121537e+000
4.923666948186095e-002	-9.632956e+002	-9.658616e+001	-9.682772e-001	-1.116300e+000
4.925128376757566e-002	-9.453490e+002	-9.481196e+001	-9.505394e-001	-1.110771e+000
4.925138376757566e-002	-9.452261e+002	-9.479981e+001	-9.504179e-001	-1.110732e+000
4.926599805329036e-002	-9.272505e+002	-9.302274e+001	-9.326512e-001	-1.104910e+000
4.928061233900507e-002	-9.092482e+002	-9.124300e+001	-9.148578e-001	-1.098798e+000
4.929522662471977e-002	-8.912191e+002	-8.946060e+001	-8.970377e-001	-1.092396e+000
4.930984091043449e-002	-8.731632e+002	-8.767554e+001	-8.791909e-001	-1.085703e+000
4.932445519614919e-002	-8.550806e+002	-8.588782e+001	-8.613174e-001	-1.078721e+000
4.933906948186390e-002	-8.369712e+002	-8.409743e+001	-8.434173e-001	-1.071448e+000
4.935368376757860e-002	-8.188350e+002	-8.230437e+001	-8.254904e-001	-1.063885e+000
4.935378376757860e-002	-8.187108e+002	-8.229210e+001	-8.253676e-001	-1.063832e+000
4.936839805329331e-002	-8.005495e+002	-8.049656e+001	-8.074157e-001	-1.055977e+000
4.938301233900801e-002	-7.823654e+002	-7.869873e+001	-7.894409e-001	-1.047834e+000
4.939762662472272e-002	-7.641583e+002	-7.689863e+001	-7.714433e-001	-1.039403e+000
4.941224091043743e-002	-7.459283e+002	-7.509624e+001	-7.534227e-001	-1.030683e+000
4.942685519615214e-002	-7.276754e+002	-7.329157e+001	-7.353793e-001	-1.021674e+000
4.944146948186684e-002	-7.093995e+002	-7.148463e+001	-7.173130e-001	-1.012377e+000
4.945608376758155e-002	-6.911008e+002	-6.967540e+001	-6.992238e-001	-1.002791e+000
4.945618376758155e-002	-6.909755e+002	-6.966301e+001	-6.991000e-001	-1.002725e+000
4.947079805329625e-002	-6.726556e+002	-6.785168e+001	-6.809896e-001	-9.928496e-001
4.948541233901096e-002	-6.543167e+002	-6.603845e+001	-6.628603e-001	-9.826880e-001
4.950002662472566e-002	-6.359588e+002	-6.422332e+001	-6.447119e-001	-9.722399e-001
4.951464091044038e-002	-6.175818e+002	-6.240630e+001	-6.265444e-001	-9.615054e-001
4.952925519615508e-002	-5.991859e+002	-6.058738e+001	-6.083580e-001	-9.504845e-001
4.954386948186978e-002	-5.807708e+002	-5.876656e+001	-5.901524e-001	-9.391772e-001
4.955848376758449e-002	-5.623368e+002	-5.694385e+001	-5.719278e-001	-9.275834e-001
4.955858376758449e-002	-5.622106e+002	-5.693137e+001	-5.718031e-001	-9.275031e-001
4.957319805329920e-002	-5.437594e+002	-5.510695e+001	-5.535613e-001	-9.156221e-001
4.958781233901390e-002	-5.252931e+002	-5.328101e+001	-5.353044e-001	-9.034571e-001
4.960242662472861e-002	-5.068117e+002	-5.145357e+001	-5.170323e-001	-8.910082e-001
4.961704091044332e-002	-4.883151e+002	-4.962462e+001	-4.987450e-001	-8.782755e-001
4.963165519615802e-002	-4.698035e+002	-4.779415e+001	-4.804426e-001	-8.652588e-001
4.964626948187273e-002	-4.512768e+002	-4.596219e+001	-4.621250e-001	-8.519583e-001
4.966088376758743e-002	-4.327349e+002	-4.412871e+001	-4.437922e-001	-8.383738e-001
4.966098376758744e-002	-4.326080e+002	-4.411616e+001	-4.436667e-001	-8.382799e-001
4.967559805330214e-002	-4.140529e+002	-4.228136e+001	-4.253207e-001	-8.244109e-001
4.969021233901685e-002	-3.954867e+002	-4.044544e+001	-4.069633e-001	-8.102610e-001
4.970482662473155e-002	-3.769093e+002	-3.860840e+001	-3.885948e-001	-7.958301e-001
4.971944091044626e-002	-3.583208e+002	-3.677024e+001	-3.702149e-001	-7.811183e-001
4.973405519616097e-002	-3.397211e+002	-3.493096e+001	-3.518238e-001	-7.661255e-001
4.974866948187567e-002	-3.211102e+002	-3.309057e+001	-3.334214e-001	-7.508517e-001
4.976328376759038e-002	-3.024882e+002	-3.124905e+001	-3.150078e-001	-7.352970e-001
4.976338376759038e-002	-3.023608e+002	-3.123645e+001	-3.148818e-001	-7.351896e-001
4.977799805330509e-002	-2.837295e+002	-2.939401e+001	-2.964588e-001	-7.193535e-001
4.979261233901979e-002	-2.650911e+002	-2.755084e+001	-2.780284e-001	-7.032399e-001
4.980722662473450e-002	-2.464454e+002	-2.570694e+001	-2.595907e-001	-6.868486e-001
4.982184091044921e-002	-2.277926e+002	-2.386232e+001	-2.411457e-001	-6.701798e-001
4.983645519616391e-002	-2.091325e+002	-2.201697e+001	-2.226933e-001	-6.532333e-001
4.985106948187862e-002	-1.904653e+002	-2.017089e+001	-2.042336e-001	-6.360093e-001
4.986568376759332e-002	-1.717908e+002	-1.832409e+001	-1.857665e-001	-6.185077e-001
4.986578376759333e-002	-1.716630e+002	-1.831145e+001	-1.856401e-001	-6.183870e-001
4.988039805330803e-002	-1.529833e+002	-1.646411e+001	-1.671676e-001	-6.006076e-001
4.989501233902274e-002	-1.343004e+002	-1.461644e+001	-1.486917e-001	-5.825544e-001
4.990962662473744e-002	-1.156142e+002	-1.276844e+001	-1.302124e-001	-5.642274e-001
4.992424091045215e-002	-9.692488e+001	-1.092010e+001	-1.117296e-001	-5.456266e-001
4.993885519616686e-002	-7.823228e+001	-9.071422e+000	-9.324347e-002	-5.267520e-001
4.995346948188156e-002	-5.953646e+001	-7.222414e+000	-7.475389e-002	-5.076036e-001
4.996808376759627e-002	-4.083741e+001	-5.373072e+000	-5.626089e-002	-4.881813e-001
4.996818376759627e-002	-4.070946e+001	-5.360418e+000	-5.613435e-002	-4.880475e-001
4.999998376759719e-002	-2.077016e-002	-1.336241e+000	-1.589323e-002	-4.448464e-001
5.000000000000000e-002	-2.493952e-012	-1.334184e+000	-1.587269e-002	-4.448240e-001
