#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A962CC
#Date Time: 2020-01-30 19:07:46.865

Time (s),Voltage (V)
-0.000475,170.448543555746
-0.0004625,170.3848669459822
-0.00045,170.2575137264546
-0.0004375,170.1938371166908
-0.000425,170.130160506927
-0.0004125,170.0664838971631
-0.0004,169.9391306776355
-0.0003875,169.8754540678717
-0.000375,169.8117774581079
-0.0003625,169.7481008483441
-0.00035,169.6844242385803
-0.0003375,169.6207476288165
-0.000325,169.5570710190527
-0.0003125,169.4933944092889
-0.0003,169.429717799525
-0.0002875,169.429717799525
-0.000275,169.3660411897613
-0.0002625,169.2386879702336
-0.00025,169.111334750706
-0.0002375,169.0476581409422
-0.000225,168.8566283116508
-0.0002125,168.792951701887
-0.0002,168.6019218725955
-0.0001875,168.4745686530679
-0.000175,168.3472154335403
-0.0001625,168.1561856042489
-0.00015,168.0925089944851
-0.0001375,167.9651557749575
-0.000125,167.8378025554298
-0.0001125,167.7104493359022
-9.999999999999999e-05,167.5830961163746
-8.75e-05,167.3920662870832
-7.499999999999999e-05,167.2647130675556
-6.249999999999999e-05,167.0736832382641
-5e-05,166.8189767992089
-3.75e-05,166.6279469699175
-2.5e-05,166.3732405308623
-1.25e-05,166.118534091807
0,165.7364744332242
1.25e-05,165.4817679941689
2.5e-05,165.0997083355861
3.75e-05,164.7176486770032
5e-05,164.2082357988927
6.25e-05,163.6351463110184
7.500000000000001e-05,163.125733432908
8.75e-05,162.5526439450337
0.0001,161.9795544571595
0.0001125,161.3427883595213
0.000125,160.7696988716471
0.0001375,160.2602859935366
0.00015,159.5598432861347
0.0001625,158.795723968969
0.000175,157.9042514322757
0.0001875,157.0127788955824
0.0002,156.121306358889
0.0002125,155.1661572124319
0.000225,154.2110080659748
0.0002375,153.3832121390453
0.00025,152.491739602352
0.0002625,151.6002670656586
0.000275,150.7087945289653
0.0002875,149.817321992272
0.0003,148.9895260653425
0.0003125,147.9707003091215
0.000325,147.0155511626644
0.0003375,146.0604020162073
0.00035,145.2326060892778
0.0003625,144.2774569428207
0.000375,143.2586311865997
0.0003875,142.3034820401426
0.0004,141.4120095034493
0.0004125,140.5842135765197
0.000425,139.6927410398264
0.0004375,138.8649451128969
0.00045,138.0371491859674
0.0004625,137.4003830883293
0.000475,136.6362637711636
0.0004875,135.8721444539979
0.0005,135.171701746596
0.0005125,134.4712590391941
0.0005250000000000001,133.7708163317922
0.0005375,133.1340502341541
0.00055,132.4336075267522
0.0005625000000000001,131.7331648193503
0.000575,131.0963987217123
0.0005875,130.3959560143103
0.0006000000000000001,129.8228665264361
0.0006125,129.2497770385618
0.000625,128.6130109409237
0.0006375,128.1035980628132
0.0006500000000000001,127.5941851847028
0.0006625,127.0847723065923
0.000675,126.4480062089542
0.0006875000000000001,125.8749167210799
0.0007,125.3655038429695
0.0007125,124.856090964859
0.0007250000000000001,124.2193248672209
0.0007375,123.7735885988743
0.00075,123.2641757207638
0.0007625,122.8821160621809
0.0007750000000000001,122.3090265743067
0.0007875,121.7359370864324
0.0008,121.1628475985581
0.0008125000000000001,120.6534347204476
0.000825,120.0166686228095
0.0008375,119.4435791349353
0.0008500000000000001,118.870489647061
0.0008625,118.3610767689505
0.000875,117.7243106713124
0.0008875000000000001,117.1512211834382
0.0009000000000000001,116.5781316955639
0.0009125,116.0687188174534
0.000925,115.4319527198153
0.0009375000000000001,114.8588632319411
0.00095,114.3494503538306
0.0009625,113.7763608659563
0.0009750000000000001,113.1395947683182
0.0009874999999999999,112.4391520609163
0.001,111.6750327437506
0.0010125,110.9745900363487
0.001025,110.1467941094192
0.0010375,109.3189981824897
0.00105,108.4912022555602
0.0010625,107.7907595481583
0.001075,107.0903168407564
0.0010875,106.3898741333545
0.0011,105.7531080357164
0.0011125,105.0526653283145
0.001125,104.2885460111488
0.0011375,103.3970734744555
0.00115,102.5056009377622
0.0011625,101.6141284010689
0.001175,100.5953026448479
0.0011875,99.70383010815459
0.0012,98.87603418122508
0.0012125,98.11191486405937
0.001225,97.28411893712986
0.0012375,96.51999961996417
0.00125,95.69220369303466
0.0012625,94.86440776610515
0.001275,93.90925861964801
0.0012875,92.95410947319087
0.0013,91.99896032673374
0.0013125,91.04381118027662
0.001325,90.15233864358331
0.0013375,89.3245427166538
0.00135,88.49674678972427
0.0013625,87.66895086279476
0.001375,86.77747832610143
0.0013875,86.01335900893574
0.0014,85.18556308200623
0.0014125,84.42144376484052
0.001425,83.5299712281472
0.0014375,82.70217530121768
0.00145,81.74702615476056
0.0014625,80.91923022783105
0.001475,79.96408108137392
0.0014875,79.1999617642082
0.0015,78.4358424470425
0.0015125,77.67172312987681
0.001525,76.8439272029473
0.0015375,76.07980788578158
0.00155,75.3793651783797
0.0015625,74.6789224709778
0.001575,73.85112654404828
0.0015875,73.08700722688259
0.0016,72.25921129995307
0.0016125,71.55876859255117
0.001625,70.79464927538547
0.0016375,70.03052995821976
0.00165,69.26641064105407
0.0016625,68.50229132388836
0.001675,67.73817200672266
0.0016875,67.03772929932077
0.0017,66.27360998215507
0.0017125,65.57316727475317
0.001725,64.74537134782366
0.0017375,64.04492864042176
0.00175,63.28080932325606
0.0017625,62.58036661585416
0.001775,61.81624729868846
0.0017875,61.11580459128657
0.0018,60.22433205459324
0.0018125,59.52388934719134
0.001825,58.75977003002564
0.0018375,58.05932732262375
0.00185,57.16785478593043
0.0018625,56.46741207852853
0.001875,55.57593954183521
0.0018875,54.87549683443331
0.0019,54.0477009075038
0.0019125,53.28358159033809
0.001925,52.51946227317239
0.0019375,51.75534295600669
0.00195,50.92754702907718
0.0019625,50.22710432167528
0.001975,49.39930839474577
0.0019875,48.63518907758007
0.002,47.87106976041436
0.0020125,47.10695044324866
0.002025,46.34283112608296
0.0020375,45.57871180891725
0.00205,44.81459249175155
0.0020625,44.11414978434966
0.002075,43.35003046718395
0.0020875,42.64958775978206
0.0021,41.88546844261635
0.0021125,41.12134912545065
0.002125,40.35722980828494
0.0021375,39.59311049111924
0.00215,38.82899117395354
0.0021625,38.19222507631545
0.002175,37.36442914938594
0.0021875,36.66398644198404
0.0022,35.96354373458215
0.0022125,35.26310102718026
0.002225,34.56265831977836
0.0022375,33.86221561237646
0.00225,33.22544951473837
0.0022625,32.46133019757267
0.002275,31.76088749017077
0.0022875,30.99676817300507
0.0023,30.29632546560318
0.0023125,29.59588275820128
0.002325,28.89544005079939
0.0023375,28.2586739531613
0.00235,27.5582312457594
0.0023625,26.92146514812132
0.002375,26.28469905048323
0.0023875,25.64793295284514
0.0024,24.94749024544325
0.0024125,24.31072414780517
0.002425,23.54660483063946
0.0024375,22.90983873300137
0.00245,22.27307263536329
0.0024625,21.5726299279614
0.002475,20.8721872205595
0.0024875,20.1717445131576
0.0025,19.47130180575571
0.0025125,18.83453570811762
0.002525,18.07041639095192
0.0025375,17.43365029331383
0.00255,16.73320758591193
0.0025625,16.03276487851004
0.002575,15.26864556134434
0.0025875,14.63187946370625
0.0026,13.93143675630436
0.0026125,13.23099404890246
0.002625,12.53055134150057
0.0026375,11.76643202433486
0.00265,11.06598931693297
0.0026625,10.36554660953107
0.002675,9.53775068260156
0.0026875,8.709954755672046
0.0027,7.818482218978726
0.0027125,7.054362901813022
0.002725,6.417596804174935
0.0027375,5.780830706536849
0.00275,5.016711389371145
0.0027625,4.316268681969251
0.002775,3.488472755039738
0.0027875,2.660676828110226
0.0028,1.832880901180713
0.0028125,0.9414083644873924
0.002825,0.1772890473216888
0.0028375,-0.6505068796078236
0.00285,-1.414626196773527
0.0028625,-2.178745513939231
0.002875,-2.942864831104935
0.0028875,-3.834337367798256
0.0029,-4.59845668496396
0.0029125,-5.489929221657281
0.002925,-6.190371929059175
0.0029375,-7.081844465752496
0.00295,-7.8459637829182
0.0029625,-8.673759709847713
0.002975,-9.565232246541033
0.0029875,-10.39302817347055
0.003,-11.28450071016387
0.0030125,-12.239649856621
0.003025,-13.19479900307813
0.0030375,-14.14994814953526
0.00305,-14.97774407646477
0.0030625,-15.80554000339428
0.003075,-16.63333593032379
0.0030875,-17.3974552474895
0.0031,-18.22525117441901
0.0031125,-19.05304710134853
0.003125,-20.00819624780565
0.0031375,-20.96334539426278
0.00315,-21.7911413211923
0.0031625,-22.555260638358
0.003175,-23.25570334575989
0.0031875,-24.0198226629256
0.0032,-24.7839419800913
0.0032125,-25.67541451678462
0.003225,-26.56688705347794
0.0032375,-27.52203619993507
0.00325,-28.34983212686458
0.0032625,-29.05027483426648
0.003275,-29.55968771237695
0.0032875,-30.13277720025122
0.0033,-30.64219007836169
0.0033125,-31.15160295647216
0.003325,-31.59733922481882
0.0033375,-32.10675210292929
0.00335,-32.48881176151215
0.0033625,-32.9345480298588
0.003375,-33.31660768844166
0.0033875,-33.76234395678831
0.0034,-34.27175683489879
0.0034125,-34.65381649348164
0.003425,-35.03587615206449
0.0034375,-35.54528903017496
0.00345,-35.99102529852162
0.0034625,-36.50043817663209
0.003475,-37.07352766450636
0.0034875,-37.64661715238064
0.0035,-38.28338325001873
0.0035125,-38.7927961281292
0.003525,-39.23853239647585
0.0035375,-39.87529849411395
0.00355,-40.70309442104345
0.0035625,-41.65824356750059
0.003575,-42.54971610419391
0.0035875,-43.31383542135961
0.0036,-43.88692490923388
0.0036125,-44.52369100687198
0.003625,-45.4151635435653
0.0036375,-46.56134251931385
0.00365,-47.64384488529861
0.0036625,-48.53531742199192
0.003675,-49.49046656844905
0.0036875,-50.5729689344338
0.0037,-51.59179469065473
0.0037125,-52.54694383711187
0.003725,-53.43841637380519
0.0037375,-54.32988891049851
0.00375,-55.28503805695563
0.0037625,-56.24018720341277
0.003775,-57.1953363498699
0.0037875,-58.15048549632702
0.0038,-59.16931125254796
0.0038125,-60.25181361853272
0.003825,-61.20696276498984
0.0038375,-62.09843530168316
0.00385,-62.92623122861267
0.0038625,-63.8813803750698
0.003875,-64.83652952152693
0.0038875,-65.79167866798407
0.0039,-66.61947459491358
0.0039125,-67.44727052184308
0.003925000000000001,-68.27506644877261
0.0039375,-69.16653898546593
0.00395,-69.99433491239544
0.003962500000000001,-70.82213083932496
0.003975,-71.64992676625447
0.003987500000000001,-72.41404608342017
0.004,-73.24184201034969
0.0040125,-73.94228471775158
0.004025,-74.57905081538966
0.0040375,-75.08846369350013
0.004050000000000001,-75.72522979113822
0.0040625,-76.29831927901249
0.004075,-76.93508537665059
0.0040875,-77.50817486452486
0.0041,-78.14494096216295
0.004112500000000001,-78.71803045003723
0.004125,-79.35479654767532
0.004137500000000001,-79.86420942578579
0.00415,-80.37362230389625
0.0041625,-80.88303518200671
0.004175000000000001,-81.39244806011719
0.0041875,-81.96553754799147
0.004200000000000001,-82.41127381633812
0.0042125,-82.85701008468479
0.004225,-83.36642296279526
0.0042375,-83.87583584090572
0.00425,-84.44892532878001
0.004262500000000001,-85.02201481665428
0.004275,-85.46775108500094
0.004287500000000001,-86.10451718263903
0.0043,-86.6776066705133
0.0043125,-87.18701954862378
0.004325000000000001,-87.63275581697043
0.0043375,-88.1421686950809
0.004350000000000001,-88.65158157319138
0.0043625,-89.28834767082945
0.004375,-89.79776054893993
0.004387500000000001,-90.37085003681422
0.0044,-90.88026291492467
0.004412500000000001,-91.58070562232658
0.004425,-92.15379511020086
0.0044375,-92.72688459807513
0.00445,-93.29997408594942
0.0044625,-93.93674018358749
0.004475000000000001,-94.50982967146176
0.0044875,-95.08291915933604
0.004500000000000001,-95.65600864721031
0.0045125,-96.22909813508461
0.004525,-96.92954084248649
0.004537500000000001,-97.56630694012459
0.00455,-98.20307303776268
0.004562500000000001,-98.83983913540077
0.004575,-99.54028184280266
0.0045875,-100.1770479404407
0.004600000000000001,-100.750137428315
0.0046125,-101.4505801357169
0.004625000000000001,-102.0236696235912
0.0046375,-102.7241123309931
0.00465,-103.2972018188674
0.0046625,-103.8702913067416
0.004675,-104.4433807946159
0.004687500000000001,-105.2075001117816
0.0047,-105.8442662094197
0.004712500000000001,-106.5447089168216
0.004725,-107.1814750144597
0.0047375,-107.9455943316254
0.004750000000000001,-108.5823604292635
0.0047625,-109.2191265269016
0.004775000000000001,-109.7922160147758
0.0047875,-110.3653055026501
0.0048,-110.8747183807606
0.0048125,-111.4478078686349
0.004825,-111.9572207467453
0.004837500000000001,-112.5939868443834
0.00485,-113.1670763322577
0.004862500000000001,-113.740165820132
0.004875,-114.3132553080062
0.0048875,-114.9500214056443
0.004900000000000001,-115.5231108935186
0.0049125,-116.0325237716291
0.004925000000000001,-116.4145834302119
0.0049375,-116.9239963083224
0.00495,-117.3697325766691
0.004962500000000001,-117.9428220645433
0.004975,-118.4522349426538
0.004987500000000001,-118.8979712110005
0.005,-119.4073840891109
0.0050125,-119.9804735769852
0.005025,-120.4262098453319
0.0050375,-120.8719461136785
0.005050000000000001,-121.381358991789
0.0050625,-121.8907718698995
0.005075000000000001,-122.4001847480099
0.0050875,-122.7822444065928
0.0051,-123.1006274554119
0.005112500000000001,-123.5463637237585
0.005125,-123.9284233823414
0.005137500000000001,-124.2468064311604
0.00515,-124.5015128702156
0.0051625,-124.7562193092709
0.005175000000000001,-125.0109257483261
0.0051875,-125.2019555776175
0.005200000000000001,-125.392985406909
0.0052125,-125.5840152362004
0.005225,-125.7750450654918
0.0052375,-126.0297515045471
0.00525,-126.4118111631299
0.005262500000000001,-126.7301942119489
0.005275,-127.1759304802956
0.005287500000000001,-127.6216667486423
0.0053,-128.0674030169889
0.0053125,-128.4494626755718
0.005325000000000001,-128.8951989439184
0.0053375,-129.2135819927375
0.005350000000000001,-129.5319650415565
0.0053625,-129.9140247001394
0.005375,-130.359760968486
0.0053875,-130.8054972368327
0.0054,-131.1238802856517
0.005412500000000001,-131.6332931637622
0.005425,-132.0153528223451
0.0054375,-132.4610890906917
0.00545,-132.9068253590384
0.0054625,-133.3525616273851
0.005475000000000001,-133.7982978957317
0.0054875,-134.2440341640784
0.005500000000000001,-134.6260938226612
0.0055125,-135.1355067007717
0.005525,-135.5175663593545
0.005537500000000001,-135.8996260179374
0.00555,-136.345362286284
0.005562500000000001,-136.7910985546307
0.005575,-137.1731582132136
0.0055875,-137.6188944815602
0.0056,-138.0646307499069
0.0056125,-138.5740436280173
0.005625000000000001,-139.0834565061278
0.0056375,-139.4655161647107
0.005650000000000001,-139.9112524330573
0.0056625,-140.4206653111678
0.005675,-140.9300781892782
0.005687500000000001,-141.375814457625
0.0057,-141.8215507259716
0.005712500000000001,-142.3309636040821
0.005725,-142.7766998724287
0.0057375,-143.2224361407754
0.005750000000000001,-143.5408191895944
0.0057625,-143.9865554579411
0.005775000000000001,-144.3686151165239
0.0057875,-144.8143513848706
0.0058,-145.2600876532173
0.0058125,-145.6421473118001
0.005825,-146.0878835801468
0.005837500000000001,-146.4699432387296
0.00585,-146.7883262875487
0.005862500000000001,-147.1703859461315
0.005875,-147.5524456047144
0.0058875,-147.9345052632972
0.005900000000000001,-148.3165649218801
0.0059125,-148.7623011902267
0.005925000000000001,-149.1443608488096
0.0059375,-149.5264205073925
0.00595,-149.8448035562115
0.005962500000000001,-150.2268632147943
0.005975,-150.4815696538496
0.005987500000000001,-150.7362760929048
0.006,-151.0546591417238
0.0060125,-151.4367188003067
0.006025,-151.8824550686533
0.0060375,-152.2008381174724
0.006050000000000001,-152.4555445565276
0.0060625,-152.8376042151105
0.006075000000000001,-153.1559872639295
0.0060875,-153.4743703127486
0.0061,-153.66540014204
0.006112500000000001,-153.983783190859
0.006125,-154.4295194592057
0.006137500000000001,-154.7479025080248
0.00615,-154.9389323373162
0.0061625,-155.2573153861352
0.006175,-155.6393750447181
0.0061875,-155.9577580935371
0.006200000000000001,-156.0851113130647
0.0062125,-156.33981775212
0.006225,-156.658200800939
0.0062375,-157.1039370692856
0.00625,-157.2949668985771
0.006262500000000001,-157.6133499473962
0.006275,-157.9317329962152
0.006287500000000001,-158.4411458743256
0.0063,-158.6958523133809
0.0063125,-158.9505587524361
0.006325000000000001,-159.2052651914913
0.0063375,-159.5873248500742
0.006350000000000001,-159.9693845086571
0.0063625,-160.2240909477123
0.006375,-160.4787973867675
0.0063875,-160.9245336551142
0.0064,-161.2429167039332
0.006412500000000001,-161.4339465332247
0.006425,-161.5612997527523
0.006437500000000001,-161.7523295820437
0.00645,-161.9433594113351
0.0064625,-162.1343892406265
0.006475000000000001,-162.2617424601542
0.0064875,-162.4527722894456
0.006500000000000001,-162.643802118737
0.0065125,-162.8348319480285
0.006525,-162.962185167556
0.006537500000000001,-163.0895383870837
0.00655,-163.1532149968475
0.006562500000000001,-163.2805682163751
0.006575,-163.3442448261389
0.0065875,-163.4079214359027
0.0066,-163.5352746554303
0.0066125,-163.662627874958
0.006625000000000001,-163.662627874958
0.0066375,-163.7263044847218
0.006650000000000001,-163.8536577042494
0.0066625,-163.9173343140132
0.006675,-163.981010923777
0.006687500000000001,-164.1083641433046
0.0067,-164.1720407530684
0.006712500000000001,-164.2993939725961
0.006725,-164.4267471921237
0.0067375,-164.6177770214151
0.006750000000000001,-164.6814536311789
0.0067625,-164.8088068507065
0.006775000000000001,-164.8724834604703
0.0067875,-164.9998366799979
0.0068,-165.0635132897617
0.0068125,-165.1908665092894
0.006825,-165.318219728817
0.006837500000000001,-165.4455729483446
0.00685,-165.5092495581084
0.006862500000000001,-165.636602777636
0.006875,-165.7639559971637
0.0068875,-165.8913092166912
0.006900000000000001,-166.0186624362189
0.0069125,-166.1460156557465
0.006925000000000001,-166.2096922655103
0.0069375,-166.4007220948017
0.00695,-166.4643987045655
0.0069625,-166.5917519240932
0.006975,-166.655428533857
0.006987500000000001,-166.8464583631484
0.007,-166.9101349729122
0.007012500000000001,-166.973811582676
0.007025,-167.1011648022036
0.0070375,-167.1648414119674
0.007050000000000001,-167.2921946314951
0.0070625,-167.4195478510227
0.007075000000000001,-167.5469010705503
0.0070875,-167.6742542900779
0.0071,-167.7379308998417
0.007112500000000001,-167.9289607291331
0.007125,-167.9926373388969
0.007137500000000001,-168.1199905584245
0.00715,-168.2473437779522
0.0071625,-168.3746969974798
0.007175,-168.4383736072436
0.0071875,-168.5020502170074
0.007200000000000001,-168.629403436535
0.0072125,-168.7567566560626
0.007225000000000001,-168.8204332658264
0.0072375,-168.9477864853541
0.00725,-168.9477864853541
0.007262500000000001,-169.0751397048817
0.007275,-169.1388163146455
0.007287500000000001,-169.2661695341731
0.0073,-169.3298461439369
0.0073125,-169.5208759732284
0.007325000000000001,-169.5208759732284
0.0073375,-169.648229192756
0.007350000000000001,-169.7755824122836
0.0073625,-169.9029356318112
0.007375,-169.966612241575
0.0073875,-169.966612241575
0.0074,-170.0939654611026
0.007412500000000001,-170.0939654611026
0.007425,-170.1576420708664
0.007437500000000001,-170.2213186806302
0.00745,-170.2849952903941
0.0074625,-170.4123485099217
0.007475000000000001,-170.4760251196855
0.0074875,-170.4760251196855
0.007500000000000001,-170.5397017294493
0.0075125,-170.6670549489769
0.007525,-170.6670549489769
0.0075375,-170.7307315587407
0.00755,-170.7307315587407
0.007562500000000001,-170.7944081685045
0.007575,-170.9217613880321
0.0075875,-170.9217613880321
0.0076,-170.7944081685045
0.0076125,-170.7944081685045
0.007625000000000001,-170.7944081685045
0.0076375,-170.7944081685045
0.007650000000000001,-170.7307315587407
0.0076625,-170.7944081685045
0.007675,-170.7944081685045
0.007687500000000001,-170.7944081685045
0.0077,-170.8580847782683
0.007712500000000001,-170.8580847782683
0.007725,-170.7944081685045
0.0077375,-170.8580847782683
0.00775,-170.7944081685045
0.0077625,-170.7307315587407
0.007775000000000001,-170.6670549489769
0.0077875,-170.6670549489769
0.007800000000000001,-170.6033783392131
0.0078125,-170.6033783392131
0.007825,-170.5397017294493
0.007837500000000001,-170.4760251196855
0.007850000000000001,-170.4123485099217
0.0078625,-170.3486719001579
0.007875,-170.2849952903941
0.0078875,-170.2849952903941
0.007900000000000001,-170.2213186806302
0.007912500000000001,-170.1576420708664
0.007925,-170.0939654611026
0.0079375,-170.0939654611026
0.00795,-170.0302888513388
0.007962500000000001,-169.966612241575
0.007975000000000001,-169.9029356318112
0.0079875,-169.8392590220474
0.008,-169.7119058025198
0.008012500000000001,-169.648229192756
0.008025000000000001,-169.5208759732284
0.0080375,-169.4571993634645
0.00805,-169.2661695341731
0.0080625,-169.2661695341731
0.008075000000000001,-169.1388163146455
0.008087500000000001,-169.0114630951179
0.0081,-168.8841098755903
0.0081125,-168.8204332658264
0.008125,-168.8204332658264
0.008137500000000001,-168.7567566560626
0.008150000000000001,-168.5657268267712
0.0081625,-168.5020502170074
0.008175,-168.311020387716
0.0081875,-168.2473437779522
0.008200000000000001,-168.0563139486608
0.008212500000000001,-167.8652841193693
0.008225,-167.6742542900779
0.0082375,-167.4832244607865
0.00825,-167.2921946314951
0.008262500000000001,-167.1011648022036
0.008275000000000001,-166.8464583631484
0.0082875,-166.5917519240932
0.0083,-166.4007220948017
0.0083125,-166.1460156557465
0.008325000000000001,-165.8913092166912
0.008337500000000001,-165.636602777636
0.00835,-165.318219728817
0.0083625,-164.8724834604703
0.008375,-164.4267471921237
0.008387500000000001,-163.8536577042494
0.008400000000000001,-163.3442448261389
0.0084125,-162.643802118737
0.008425,-162.0070360210989
0.008437500000000001,-161.3702699234609
0.008450000000000001,-160.7971804355866
0.0084625,-160.0967377281846
0.008475,-159.3962950207828
0.0084875,-158.6321757036171
0.008500000000000001,-157.8680563864514
0.008512500000000001,-157.1676136790495
0.008525,-156.2761411423562
0.0085375,-155.320991995899
0.00855,-154.4931960689695
0.008562500000000001,-153.6017235322762
0.008575000000000001,-152.5828977760552
0.0085875,-151.6277486295981
0.0086,-150.6089228733772
0.0086125,-149.65377372692
0.008625000000000001,-148.6986245804629
0.008637500000000001,-147.8071520437696
0.00865,-146.9793561168401
0.0086625,-146.0878835801468
0.008675,-145.1327344336896
0.008687500000000001,-144.2412618969963
0.008700000000000001,-143.2224361407754
0.0087125,-142.2672869943183
0.008725,-141.2484612380973
0.0087375,-140.356988701404
0.008750000000000001,-139.5928693842383
0.008762500000000001,-138.9561032866002
0.008775,-138.1919839694345
0.0087875,-137.364188042505
0.008800000000000001,-136.6637453351031
0.008812500000000001,-135.9633026277012
0.008825,-135.2628599202993
0.0088375,-134.4987406031336
0.00885,-133.6709446762041
0.008862500000000001,-133.034178578566
0.008875000000000001,-132.3974124809279
0.0088875,-131.7606463832898
0.0089,-131.0602036758879
0.0089125,-130.4871141880137
0.008925000000000001,-129.8503480903756
0.008937500000000001,-129.2772586025013
0.00895,-128.7678457243908
0.0089625,-128.1947562365165
0.008975,-127.6853433584061
0.008987500000000001,-127.1759304802956
0.009000000000000001,-126.6665176021851
0.0090125,-126.1571047240747
0.009025,-125.711368455728
0.0090375,-125.1382789678537
0.009050000000000001,-124.5651894799795
0.009062500000000001,-123.9920999921052
0.009075,-123.4826871139947
0.0090875,-122.9095976261204
0.0091,-122.4001847480099
0.009112500000000001,-121.8907718698995
0.009125000000000001,-121.4450356015528
0.0091375,-121.06297594297
0.00915,-120.6172396746233
0.009162500000000001,-120.1078267965128
0.009175000000000001,-119.4710606988748
0.009187500000000001,-118.9616478207643
0.0092,-118.3248817231262
0.0092125,-117.6881156254881
0.009225000000000001,-117.05134952785
0.009237500000000001,-116.4145834302119
0.00925,-115.9051705521015
0.0092625,-115.4594342837548
0.009275,-114.8863447958805
0.009287500000000001,-114.3132553080062
0.009300000000000001,-113.6764892103682
0.0093125,-113.0397231127301
0.009325,-112.402957015092
0.0093375,-111.7025143076901
0.009350000000000001,-110.9383949905244
0.009362500000000001,-110.1105990635949
0.009375,-109.410156356193
0.0093875,-108.7097136487911
0.0094,-108.0092709413892
0.009412500000000001,-107.2451516242235
0.009425000000000001,-106.4810323070578
0.0094375,-105.7169129898921
0.00945,-105.0164702824902
0.0094625,-104.1886743555607
0.009475000000000001,-103.2972018188674
0.009487500000000001,-102.3420526724102
0.0095,-101.4505801357169
0.0095125,-100.6227842087874
0.009525,-99.66763506233028
0.009537500000000001,-98.83983913540077
0.009550000000000001,-98.01204320847124
0.0095625,-97.31160050106935
0.009575,-96.48380457413984
0.009587500000000001,-95.65600864721031
0.009600000000000001,-94.76453611051701
0.0096125,-93.93674018358749
0.009625,-93.04526764689416
0.0096375,-92.02644189067323
0.009650000000000001,-91.13496935397991
0.009662500000000001,-90.24349681728658
0.009675,-89.35202428059327
0.0096875,-88.46055174389994
0.0097,-87.56907920720663
0.009712500000000001,-86.80495989004092
0.009725000000000001,-85.84981074358379
0.0097375,-85.08569142641809
0.00975,-84.25789549948858
0.0097625,-83.49377618232288
0.009775000000000001,-82.66598025539336
0.009787500000000001,-81.83818432846385
0.0098,-81.01038840153434
0.0098125,-80.18259247460483
0.009825,-79.35479654767532
0.009837500000000001,-78.5270006207458
0.009850000000000001,-77.76288130358009
0.0098625,-76.99876198641439
0.009875,-76.17096605948488
0.0098875,-75.47052335208298
0.009900000000000001,-74.77008064468109
0.009912500000000001,-74.00596132751538
0.009925,-73.24184201034969
0.0099375,-72.47772269318398
0.009950000000000001,-71.71360337601827
0.009962500000000001,-70.94948405885258
0.009974999999999999,-70.18536474168687
0.0099875,-69.48492203428498
0.01,-68.72080271711927
0.0100125,-68.02036000971738
0.010025,-67.25624069255167
0.0100375,-66.61947459491358
0.01005,-65.85535527774788
0.0100625,-65.15491257034597
0.010075,-64.32711664341647
0.0100875,-63.56299732625076
0.0101,-62.79887800908506
0.0101125,-62.03475869191935
0.010125,-61.20696276498984
0.0101375,-60.44284344782413
0.01015,-59.61504752089462
0.0101625,-58.85092820372892
0.010175,-58.08680888656322
0.0101875,-57.32268956939751
0.0102,-56.49489364246801
0.0102125,-55.7307743253023
0.010225,-54.90297839837279
0.0102375,-54.07518247144327
0.01025,-53.24738654451376
0.0102625,-52.48326722734806
0.010275,-51.59179469065473
0.0102875,-50.82767537348904
0.0103,-49.99987944655952
0.0103125,-49.17208351963001
0.010325,-48.3442875927005
0.0103375,-47.51649166577098
0.01035,-46.68869573884147
0.0103625,-45.98825303143958
0.010375,-45.16045710451007
0.0103875,-44.39633778734436
0.0104,-43.63221847017866
0.0104125,-42.93177576277676
0.010425,-42.10397983584725
0.0104375,-41.33986051868155
0.01045,-40.57574120151584
0.0104625,-39.81162188435014
0.010475,-38.98382595742062
0.0104875,-38.28338325001873
0.0105,-37.45558732308922
0.0105125,-36.69146800592351
0.010525,-35.92734868875781
0.0105375,-35.16322937159211
0.01055,-34.3991100544264
0.0105625,-33.76234395678831
0.010575,-32.99822463962262
0.0105875,-32.23410532245691
0.0106,-31.4699860052912
0.0106125,-30.76954329788931
0.010625,-30.00542398072361
0.0106375,-29.36865788308553
0.01065,-28.60453856591982
0.0106625,-27.96777246828173
0.010675,-27.26732976087984
0.0106875,-26.63056366324175
0.0107,-25.93012095583985
0.0107125,-25.16600163867415
0.010725,-24.52923554103607
0.0107375,-23.82879283363417
0.01075,-23.12835012623228
0.0107625,-22.49158402859419
0.010775,-21.72746471142848
0.0107875,-21.02702200402659
0.0108,-20.32657929662469
0.0108125,-19.68981319898661
0.010825,-18.98937049158471
0.0108375,-18.41628100371043
0.01085,-17.71583829630854
0.0108625,-17.07907219867045
0.010875,-16.31495288150475
0.0108875,-15.67818678386666
0.0109,-14.97774407646477
0.0109125,-14.27730136906287
0.010925,-13.57685866166098
0.0109375,-12.81273934449528
0.01095,-12.11229663709338
0.0109625,-11.47553053945529
0.010975,-10.7750878320534
0.0109875,-10.01096851488769
0.011,-9.183172587958182
0.0110125,-8.35537666102867
0.011025,-7.591257343862965
0.0110375,-6.890814636461071
0.01105,-6.317725148586793
0.0110625,-5.680959050948706
0.011075,-4.853163124019194
0.0110875,-4.152720416617299
0.0111,-3.261247879923978
0.0111125,-2.433451952994465
0.011125,-1.605656026064953
